date,product with quantity,price
10-03-2015,Lacto Calamine Sunshield Dry A 50ml,Rs.199.00
10-03-2015,Lacto Calamine Sunshield Oily 50ml,Rs.199.00
10-03-2015,LAKME - Clean Up Fresh Fairness Face Wash 50g,Rs.99.00
10-03-2015,LAKME - Fruit Moisture Honey & Avocado 200ml,Rs.230.00
10-03-2015,LAKME - Fruit Moisture Honey & Avocado WC Cream 50g,Rs.150.00
10-03-2015,LAKME - Fruit Moisture Peach Milk Moisturizer 60ml,Rs.100.00
10-03-2015,LAKME - Fruit Moisture SPF Winter Care Cream 50g,Rs.160.00
10-03-2015,LAKME - Gentle And Soft Deep Pore Cleanser 60ml,Rs.95.00
10-03-2015,LAKME - Peach Milk SPF24 60ml,Rs.100.00
10-03-2015,LAKME - Perfect Radiance Intense Whit Day Cream 15g,Rs.99.00
10-03-2015,LAKME - Perfect Radiance Intense Whit Face Wash 50g,Rs.90.00
10-03-2015,LAKME - Perfect Radiance Intense Whit. Day Cream 50g,Rs.249.00
10-03-2015,LAKME - Skin Gloss Winter  Moisturiser Lotion 60g,Rs.100.00
10-03-2015,LAKME - Skin Gloss Winter Moisturiser Creme 50g,Rs.199.00
10-03-2015,LAKME - Strawberry Clean Up Face Wash 50g,Rs.99.00
10-03-2015,Lifebuoy - Clini Care Complete Soap 75g ,Rs.24.00
10-03-2015,Lifebuoy - Clini Care Fresh Soap 75g ,Rs.30.00
10-03-2015,Lifebuoy - Lemon Fresh 59g,Rs.10.00
10-03-2015,Lifebuoy - Nature 125g,Rs.24.00
10-03-2015,Lifebuoy - Total 62g,Rs.10.00
10-03-2015,Lifebuoy Active Fresh Hand Sanitizer 55ml,Rs.60.00
10-03-2015,Lifebuoy Care Hand Sanitizer 55ml,Rs.60.00
10-03-2015,Lifebuoy Color Changing Handwash 200ml,Rs.80.00
10-03-2015,Lifebuoy Color Changing Handwash Refill 185ml,Rs.58.00
10-03-2015,Lifebuoy Cool Fresh Hand Wash 900ml,Rs.145.00
10-03-2015,Lifebuoy Handwash Cool Fresh 215ml,Rs.62.00
10-03-2015,Lifebuoy Handwash Cool fresh Refill 185ml,Rs.37.00
10-03-2015,Lifebuoy Handwash Mild Care 215ml,Rs.64.00
10-03-2015,Lifebuoy Handwash Nature Refill 185ml,Rs.40.00
10-03-2015,Lifebuoy Handwash Total10 215ml,Rs.67.00
10-03-2015,Lifebuoy Handwash Total10 Refill 185ml,Rs.37.00
10-03-2015,Lifebuoy Health Talc 100g,Rs.45.00
10-03-2015,Lifebuoy Mild Care Hand Wash 900ml,Rs.145.00
10-03-2015,Lifebuoy Mild Care Refill 185ml,Rs.37.00
10-03-2015,Lifebuoy Nature Hand Sanitizer 55ml,Rs.60.00
10-03-2015,Colgate Toothbrush - Smiles Spider Man (Ages 5+) Extra Soft 1 Nos.,Rs.75.00
10-03-2015,Colgate Toothbrush - Super Flexible Medium 2 Nos.,Rs.27.00
10-03-2015,Colgate Toothbrush - Super Flexible Medium ,Rs.16.00
10-03-2015,Colgate Toothbrush - Super Junior Extra Soft (2+ Years) 1 Nos.,Rs.12.00
