date,product with quantity,price
11-03-2015,Pro Nature Organic Dhaniya/ Coriander Whole (100g),43.00
11-03-2015,Pro Nature Organic Dhaniya/ Coriander Whole (200g),81.00
11-03-2015,Sakthi Dhaniya/ Coriander Powder (100g),35.00
11-03-2015,Sakthi Dhaniya/ Coriander Powder (200g),74.00
11-03-2015,Sakthi Dhaniya/ Coriander Powder (500g),126.00
11-03-2015,Sakthi Dhaniya/ Coriander Powder (50g),13.50
11-03-2015,Tapovana Organic Dhaniya/ Coriander Whole (250g),44.00
11-03-2015,Aachi Pepper Powder (50g),86.00
11-03-2015,Catch Sprinklers Black Pepper (100g),190.00
11-03-2015,Catch Sprinklers Black Pepper (50g),92.00
11-03-2015,Black Pepper (100g),100.00
11-03-2015,Black Pepper (50g),53.00
11-03-2015,Pro Nature Organic Black Pepper Whole (100g),198.00
11-03-2015,Sakthi Pepper Powder (50g),83.00
11-03-2015,Green Peas Dry (500g),30.00
11-03-2015,Green Peas Dry (100g),7.00
11-03-2015,Green Peas Dry (1Kg),60.00
11-03-2015,Green Peas Dry (250g),15.00
11-03-2015,Moong Green Whole/ Green Gram (250g),30.00
11-03-2015,Moong Green Whole/ Green Gram (500g),65.00
11-03-2015,Karamani/ Thatta Payaru (250g),44.00
11-03-2015,Karamani/ Thatta Payaru (500g),88.00
11-03-2015,Karamani/ Thatta Payaru (100g),18.00
11-03-2015,Roasted Channa (500g),35.00
11-03-2015,Roasted Channa (250g),18.00
11-03-2015,Moong Dal (250g),33.00
11-03-2015,Moong Dal (500g),66.00
11-03-2015,Pro Nature Organic Moong Green Split (500g),102.00
11-03-2015,Pro Nature Organic Moong Green Whole (500g),99.00
11-03-2015,Pro Nature Organic Moong Yellow (500g),114.00
11-03-2015,Sree Gold Moong Dal (500g),63.00
11-03-2015,Sree Gold Moong Dal (1Kg),126.00
11-03-2015,Tata I - Shakti Moong Dal (500g),73.00
11-03-2015,Udhaiyam Moong Dal (1kg),133.00
11-03-2015,Udhaiyam Moong Dal (500g),69.00
11-03-2015,Mysore Red/ Masoor Dal (250g),24.00
11-03-2015,Mysore Red/ Masoor Dal (500g),47.50
11-03-2015,Channa Dal (500g),28.50
11-03-2015,Kabuli/ White Channa (500g),45.00
11-03-2015,Kala/ Black Channa (250g),20.00
11-03-2015,Kabuli/ White Channa (250g),22.50
11-03-2015,Channa Dal (250g),13.00
11-03-2015,Kabuli/ White Channa (100g),9.00
11-03-2015,Kala/ Black Channa (100g),8.00
11-03-2015,Kala/ Black Channa (500g),40.00
11-03-2015,Pro Nature Organic Channa Dal (1Kg),140.00
11-03-2015,Pro Nature Organic Channa Dal (500g),71.00
11-03-2015,Sree Gold Gram Dal (1Kg),66.00
11-03-2015,Sree Gold Gram Dal (500g),34.00
11-03-2015,Tata I - Shakti Channa Dal (500g),42.00
11-03-2015,Udhaiyam Gram Dal (500g),40.00
11-03-2015,Urad White Split (250g),19.00
11-03-2015,Urad White Split (500g),38.00
11-03-2015,Urad White Whole (1Kg),101.00
11-03-2015,Urad White Whole (500g),50.50
11-03-2015,Urad White Split (100g),10.00
11-03-2015,Pro Nature Organic Urad Black Split (500g),74.00
11-03-2015,Pro Nature Organic Urad Black Whole (500g),72.00
11-03-2015,Pro Nature Organic Urad White Split (500g),79.00
11-03-2015,Pro Nature Organic Urad White Whole (1Kg),158.00
11-03-2015,Pro Nature Organic Urad White Whole (500g),81.00
11-03-2015,Sree Gold Orid Dal (1Kg),107.00
