date,product with quantity,price
11-03-2015,Sunfeast Delishus Gourmet Cookies Nut & Biscotti (75g),28.50
11-03-2015,Sunfeast Delishus Gourmet Cookies Nut & Raisins (150g),57.00
11-03-2015,Sunfeast Delishus Gourmet Cookies Nut & Raisins (75g),28.50
11-03-2015,Sunfeast Kaju Badam Cookies (150g),19.00
11-03-2015,Sunfeast Kaju Badam Cookies (75g),9.50
11-03-2015,Sunfeast Moms Magic Rich Butter  (150g),19.50
11-03-2015,Sunfeast Moms Magic Rich Butter  (75g),9.50
11-03-2015,Unibic Cashew Cookies (150g),42.75
11-03-2015,Unibic Cashew Cookies (75g),19.00
11-03-2015,Unibic Choco Chips Cookies (75g),19.00
11-03-2015,Unibic Choco Kies Cookies (120g),71.25
11-03-2015,Unibic Choco Nut Cookies (75g),23.75
11-03-2015,Unibic Doosra Jeera Cookies (75g),14.25
11-03-2015,Unibic Fruit and Nut Cookies (75g),23.75
11-03-2015,Unibic Ginger Nut Cookies (75g),14.25
11-03-2015,Unibic Milk Cookies (75g),9.50
11-03-2015,Unibic Oatmeal Digestive Cookies (100g),19.00
11-03-2015,Boost Biscuits Chocolate Flavour (100g),17.10
11-03-2015,Britannia 50 50 Maska Chaska  (55g),9.50
11-03-2015,Britannia 50 50 Maska Chaska (24g),4.75
11-03-2015,Britannia 50 50 Sweet Salty (80g),9.50
11-03-2015,Britannia Bourbon (120g),19.00
11-03-2015,Britannia Bourbon (32g),4.75
11-03-2015,Britannia Bourbon (60g),9.50
11-03-2015,Britannia Good Day Butter (250g),38.00
11-03-2015,Britannia Good Day Butter (39g),4.75
11-03-2015,Britannia Good Day Butter (75g),9.50
11-03-2015,Britannia Good Day Butter Scotch (75g),23.75
11-03-2015,Britannia Good Day Cashew (120g),19.00
11-03-2015,Britannia Good Day Cashew (250g),47.50
11-03-2015,Britannia Good Day Cashew (66g),9.50
11-03-2015,Britannia Good Day Pista Badam (100g),23.75
11-03-2015,Britannia Good Day Pista Badam (250g),57.00
11-03-2015,Britannia Jim Jam Treat (100g),14.25
11-03-2015,Britannia Jim Jam Treat (150g),23.75
11-03-2015,Britannia Jim Jam Treat (25g),4.75
11-03-2015,Britannia Little Hearts (20g),4.75
11-03-2015,Britannia Little Hearts (44g),9.50
11-03-2015,Britannia Marie Gold (150g),19.25
11-03-2015,Britannia Marie Gold (200g),20.90
11-03-2015,Britannia Marie Gold (250g),25.65
11-03-2015,Britannia Marie Gold (52g),4.75
11-03-2015,Britannia Marie Gold (89g),9.50
11-03-2015,Britannia Marie Gold Vita (150g),19.00
